ImpfungDatum,count
2000-09-19 00:00:00.000,1
2005-02-24 00:00:00.000,1
2007-01-01 00:00:00.000,1
2017-05-12 00:00:00.000,1
2017-05-15 00:00:00.000,1
2000-10-16 00:00:00.000,1
2017-05-11 00:00:00.000,1
1995-10-12 00:00:00.000,1
2010-08-06 00:00:00.000,1
2017-05-03 00:00:00.000,1
2017-05-02 00:00:00.000,1
2017-04-27 00:00:00.000,1
2017-07-04 00:00:00.000,1
1999-06-19 00:00:00.000,1
1979-05-01 00:00:00.000,1
2017-08-29 00:00:00.000,1
1994-08-21 00:00:00.000,1
1994-02-28 00:00:00.000,1
2017-10-27 00:00:00.000,1
2017-10-17 00:00:00.000,1
1993-03-26 00:00:00.000,1
2017-09-12 00:00:00.000,1
2017-08-07 00:00:00.000,1
1990-12-31 00:00:00.000,1
2017-07-31 00:00:00.000,1
2004-09-15 00:00:00.000,1
2017-08-06 00:00:00.000,1
2017-08-04 00:00:00.000,1
1968-01-09 00:00:00.000,1
2017-07-28 00:00:00.000,1
2013-01-03 00:00:00.000,1
2017-04-24 00:00:00.000,1
2016-10-20 00:00:00.000,1
2017-03-05 00:00:00.000,1
2017-02-22 00:00:00.000,1
2017-01-23 00:00:00.000,1
2017-03-01 00:00:00.000,1
2017-02-20 00:00:00.000,1
2017-03-03 00:00:00.000,1
2012-02-28 00:00:00.000,1
2017-02-14 00:00:00.000,1
2005-07-27 00:00:00.000,1
1987-06-09 00:00:00.000,1
2017-02-13 00:00:00.000,1
2001-06-06 00:00:00.000,1
1997-11-26 00:00:00.000,1
2016-11-18 00:00:00.000,1
1988-07-13 00:00:00.000,1
2017-01-26 00:00:00.000,1
2017-02-21 00:00:00.000,1
1986-09-05 00:00:00.000,1
2017-03-07 00:00:00.000,1
2005-01-14 00:00:00.000,1
1978-08-24 00:00:00.000,1
2017-04-04 00:00:00.000,1
2006-01-17 00:00:00.000,1
2017-03-29 00:00:00.000,1
2017-03-28 00:00:00.000,1
2011-08-15 00:00:00.000,1
2005-10-13 00:00:00.000,1
2017-03-06 00:00:00.000,1
2012-01-06 00:00:00.000,1
1986-04-21 00:00:00.000,1
2012-02-21 00:00:00.000,1
2016-02-10 00:00:00.000,1
2004-07-12 00:00:00.000,1
2017-03-13 00:00:00.000,1
2009-01-08 00:00:00.000,1
1997-06-01 00:00:00.000,1
1995-07-01 00:00:00.000,1
1993-10-17 00:00:00.000,1
2006-02-17 00:00:00.000,1
1991-07-22 00:00:00.000,1
1996-06-02 00:00:00.000,1
1985-01-16 00:00:00.000,1
2003-09-01 00:00:00.000,1
2003-04-29 00:00:00.000,1
2001-05-17 00:00:00.000,1
1981-05-05 00:00:00.000,1
2005-08-12 00:00:00.000,1
2005-08-09 00:00:00.000,1
2005-05-12 00:00:00.000,1
2005-07-11 00:00:00.000,1
2005-01-21 00:00:00.000,1
2005-06-20 00:00:00.000,1
1997-10-01 00:00:00.000,1
1996-07-07 00:00:00.000,1
1994-10-04 00:00:00.000,1
1988-05-31 00:00:00.000,1
1997-02-04 00:00:00.000,1
2003-03-18 00:00:00.000,1
1983-01-20 00:00:00.000,1
1994-01-25 00:00:00.000,1
1995-12-11 00:00:00.000,1
1984-09-07 00:00:00.000,1
1994-12-19 00:00:00.000,1
1998-03-03 00:00:00.000,1
2006-03-17 00:00:00.000,1
2003-03-24 00:00:00.000,1
2003-11-27 00:00:00.000,1
2006-03-06 00:00:00.000,1
1999-05-05 00:00:00.000,1
1994-11-11 00:00:00.000,1
1993-10-19 00:00:00.000,1
1987-01-22 00:00:00.000,1
2005-06-03 00:00:00.000,1
2005-06-10 00:00:00.000,1
1980-05-15 00:00:00.000,1
2002-07-08 00:00:00.000,1
2004-03-22 00:00:00.000,1
1968-07-10 00:00:00.000,1
2002-12-10 00:00:00.000,1
2023-01-01 00:00:01.000,1
2003-01-09 00:00:00.000,1
1970-01-28 00:00:00.000,1
2001-08-30 00:00:00.000,1
2001-09-10 00:00:00.000,1
2004-09-16 00:00:00.000,1
1999-08-04 00:00:00.000,1
2004-05-08 00:00:00.000,1
2004-07-17 00:00:00.000,1
2004-05-27 00:00:00.000,1
2004-06-30 00:00:00.000,1
2004-05-13 00:00:00.000,1
2003-06-02 00:00:00.000,1
2003-05-07 00:00:00.000,1
1997-12-04 00:00:00.000,1
2003-06-01 00:00:00.000,1
1987-11-05 00:00:00.000,1
1999-06-01 00:00:00.000,1
1987-07-31 00:00:00.000,1
1984-06-22 00:00:00.000,1
2001-11-15 00:00:00.000,1
1972-12-01 00:00:00.000,1
2000-03-02 00:00:00.000,1
1986-09-23 00:00:00.000,1
2005-04-18 00:00:00.000,1
2004-09-28 00:00:00.000,1
2003-03-20 00:00:00.000,1
2005-03-26 00:00:00.000,1
1995-03-14 00:00:00.000,1
2005-04-08 00:00:00.000,1
2004-12-10 00:00:00.000,1
1991-05-14 00:00:00.000,1
1992-08-15 00:00:00.000,1
2003-03-11 00:00:00.000,1
1997-02-27 00:00:00.000,1
1997-07-24 00:00:00.000,1
1987-04-22 00:00:00.000,1
2002-11-20 00:00:00.000,1
2007-07-13 00:00:00.000,1
2006-04-19 00:00:00.000,1
1999-04-08 00:00:00.000,1
2002-11-12 00:00:00.000,1
1996-10-09 00:00:00.000,1
2006-05-05 00:00:00.000,1
1997-11-05 00:00:00.000,1
2002-10-29 00:00:00.000,1
2002-04-08 00:00:00.000,1
1991-09-20 00:00:00.000,1
1992-08-17 00:00:00.000,1
2004-06-22 00:00:00.000,1
2006-04-24 00:00:00.000,1
1997-08-19 00:00:00.000,1
1973-12-13 00:00:00.000,1
1998-02-24 00:00:00.000,1
2006-02-03 00:00:00.000,1
2006-05-08 00:00:00.000,1
1996-05-15 00:00:00.000,1
1967-06-19 00:00:00.000,1
1971-06-25 00:00:00.000,1
1980-11-17 00:00:00.000,1
2029-12-01 00:00:07.000,1
1969-01-24 00:00:00.000,1
2003-09-20 03:00:00.000,1
2006-05-04 00:00:00.000,1
1996-06-19 00:00:00.000,1
1999-11-30 00:00:00.000,1
2006-05-23 00:00:00.000,1
2005-12-01 00:00:00.000,1
2005-10-17 00:00:00.000,1
1989-09-20 00:00:00.000,1
1992-04-03 00:00:00.000,1
2006-03-23 00:00:00.000,1
1992-10-27 00:00:00.000,1
2000-12-18 00:00:00.000,1
2002-04-11 00:00:00.000,1
1992-08-11 00:00:00.000,1
1972-06-02 00:00:00.000,1
1992-06-09 00:00:00.000,1
1993-06-16 00:00:00.000,1
1985-08-05 00:00:00.000,1
2003-04-11 00:00:00.000,1
2006-03-15 00:00:00.000,1
2001-12-19 00:00:00.000,1
1996-05-10 00:00:00.000,1
1988-02-16 00:00:00.000,1
2003-03-27 00:00:00.000,1
1999-04-02 00:00:00.000,1
1995-12-04 00:00:00.000,1
2002-12-27 00:00:00.000,1
2000-01-13 00:00:00.000,1
2005-01-10 00:00:00.000,1
2001-06-12 00:00:00.000,1
2005-05-02 00:00:00.000,1
2004-12-22 00:00:00.000,1
1989-02-28 00:00:00.000,1
1996-08-12 00:00:00.000,1
2006-03-30 00:00:00.000,1
2000-10-23 00:00:00.000,1
2003-03-07 00:00:00.000,1
2002-05-15 00:00:00.000,1
1995-05-29 00:00:00.000,1
2006-04-03 00:00:00.000,1
2004-11-29 00:00:00.000,1
1996-11-26 00:00:00.000,1
2001-08-07 00:00:00.000,1
2003-11-13 00:00:00.000,1
1999-07-08 00:00:00.000,1
1999-11-15 00:00:00.000,1
1998-05-12 00:00:00.000,1
1999-02-02 00:00:00.000,1
1999-07-01 00:00:00.000,1
2002-01-24 00:00:00.000,1
1975-02-27 00:00:00.000,1
2002-01-04 00:00:00.000,1
1999-07-21 00:00:00.000,1
1997-01-10 00:00:00.000,1
2002-01-12 00:00:00.000,1
2002-01-28 00:00:00.000,1
1995-04-13 00:00:00.000,1
1998-06-01 00:00:00.000,1
1999-06-23 00:00:00.000,1
2000-02-26 00:00:00.000,1
1993-05-02 00:00:00.000,1
2002-01-21 00:00:00.000,1
1998-12-01 00:00:00.000,1
2001-04-17 00:00:00.000,1
2000-09-05 00:00:00.000,1
1983-07-05 00:00:00.000,1
1986-06-09 00:00:00.000,1
1999-09-14 00:00:00.000,1
2002-03-01 00:00:00.000,1
2000-10-01 00:00:00.000,1
2002-02-14 00:00:00.000,1
2001-09-06 00:00:00.000,1
2002-02-05 00:00:00.000,1
2002-02-20 00:00:00.000,1
1999-11-04 00:00:00.000,1
2002-02-12 00:00:00.000,1
1989-12-31 00:00:00.000,1
1985-02-16 00:00:00.000,1
2000-05-18 00:00:00.000,1
1967-10-04 00:00:00.000,1
1979-08-15 00:00:00.000,1
1998-01-10 00:00:00.000,1
1999-05-18 00:00:00.000,1
1991-04-25 00:00:00.000,1
1972-01-21 00:00:00.000,1
2001-04-06 00:00:00.000,1
1999-10-25 00:00:00.000,1
2000-07-17 00:00:00.000,1
1973-05-14 00:00:00.000,1
1990-12-07 00:00:00.000,1
1998-05-05 00:00:00.000,1
1982-02-26 00:00:00.000,1
1988-11-14 00:00:00.000,1
1974-04-01 00:00:00.000,1
1997-07-03 00:00:00.000,1
2000-07-13 00:00:00.000,1
2000-03-24 00:00:00.000,1
1971-09-28 00:00:00.000,1
1979-08-21 00:00:00.000,1
2001-04-12 00:00:00.000,1
2001-04-23 00:00:00.000,1
2001-06-16 00:00:00.000,1
2000-01-28 00:00:00.000,1
2001-06-19 00:00:00.000,1
1997-05-12 00:00:00.000,1
1987-09-29 00:00:00.000,1
1990-12-05 00:00:00.000,1
1985-12-02 00:00:00.000,1
1998-10-05 00:00:00.000,1
1984-01-12 00:00:00.000,1
1986-04-28 00:00:00.000,1
1989-01-13 00:00:00.000,1
1988-09-29 00:00:00.000,1
2001-05-09 00:00:00.000,1
2001-05-08 00:00:00.000,1
1995-04-04 00:00:00.000,1
1983-03-08 00:00:00.000,1
2001-02-25 00:00:00.000,1
2004-03-11 00:00:00.000,1
1999-09-08 00:00:00.000,1
1994-03-15 00:00:00.000,1
2003-02-27 00:00:00.000,1
2001-02-05 00:00:00.000,1
2002-07-02 00:00:00.000,1
2003-01-29 00:00:00.000,1
1993-02-01 00:00:00.000,1
1993-10-01 00:00:00.000,1
1981-05-10 00:00:00.000,1
1997-10-27 00:00:00.000,1
1999-06-10 00:00:00.000,1
2002-09-11 00:00:00.000,1
1995-01-01 00:00:00.000,1
2002-07-16 00:00:00.000,1
2002-10-16 00:00:00.000,1
2002-08-15 00:00:00.000,1
2003-04-15 00:00:00.000,1
1999-01-15 00:00:00.000,1
2003-06-10 00:00:00.000,1
2001-12-17 00:00:00.000,1
1999-10-08 00:00:00.000,1
1996-01-16 00:00:00.000,1
2002-04-01 00:00:00.000,1
2003-07-21 00:00:00.000,1
2003-06-26 00:00:00.000,1
2000-10-17 00:00:00.000,1
2000-01-01 00:00:00.000,1
2002-03-15 00:00:00.000,1
2002-10-01 00:00:00.000,1
2003-04-28 00:00:00.000,1
2001-12-20 00:00:00.000,1
2003-07-04 00:00:00.000,1
1992-05-21 00:00:00.000,1
1998-09-07 00:00:00.000,1
2000-12-08 00:00:00.000,1
2002-07-03 00:00:00.000,1
2001-01-23 00:00:00.000,1
1998-06-02 00:00:00.000,1
1980-03-11 00:00:00.000,1
1977-04-22 00:00:00.000,1
1998-01-16 00:00:00.000,1
1995-02-17 00:00:00.000,1
1988-08-09 00:00:00.000,1
1998-03-27 00:00:00.000,1
2002-03-07 00:00:00.000,1
1988-03-14 00:00:00.000,1
1996-04-11 00:00:00.000,1
1981-09-19 00:00:00.000,1
2002-01-25 00:00:00.000,1
2000-10-06 00:00:00.000,1
1991-11-25 00:00:00.000,1
2002-03-06 00:00:00.000,1
1991-01-02 00:00:00.000,1
1994-11-07 00:00:00.000,1
2001-01-11 00:00:00.000,1
2001-07-12 00:00:00.000,1
2002-06-03 00:00:00.000,1
1999-01-28 00:00:00.000,1
2001-06-22 00:00:00.000,1
1993-03-14 00:00:00.000,1
2000-05-12 00:00:00.000,1
1993-05-01 00:00:00.000,1
2002-05-31 00:00:00.000,1
1998-06-09 00:00:00.000,1
1989-10-31 00:00:00.000,1
1994-07-02 00:00:00.000,1
1995-11-01 00:00:00.000,1
1991-07-24 00:00:00.000,1
1996-07-22 00:00:00.000,1
1988-03-16 00:00:00.000,1
2001-09-18 00:00:00.000,1
1999-02-09 00:00:00.000,1
2002-01-02 00:00:00.000,1
1988-02-10 00:00:00.000,1
1984-03-01 00:00:00.000,1
1986-09-04 00:00:00.000,1
2091-02-01 00:00:00.000,1
1978-07-01 00:00:00.000,1
2010-12-14 00:00:00.000,1
2010-12-03 00:00:00.000,1
2010-06-01 00:00:00.000,1
2010-04-29 00:00:00.000,1
2000-09-21 00:00:00.000,1
1984-04-06 00:00:00.000,1
2010-08-13 00:00:00.000,1
2010-08-24 00:00:00.000,1
2009-09-11 00:00:00.000,1
2009-01-15 00:00:00.000,1
2005-04-05 00:00:00.000,1
2010-06-14 00:00:00.000,1
1985-07-15 00:00:00.000,1
1991-07-01 00:00:00.000,1
2011-02-26 00:00:00.000,1
2005-11-02 00:00:00.000,1
2011-05-05 00:00:00.000,1
2011-05-04 00:00:00.000,1
1983-06-29 00:00:00.000,1
1992-07-17 00:00:00.000,1
2011-04-20 00:00:00.000,1
2011-04-12 00:00:00.000,1
2011-04-07 00:00:00.000,1
2011-02-07 00:00:00.000,1
2004-01-01 00:00:00.000,1
2009-11-19 00:00:00.000,1
1993-03-11 00:00:00.000,1
2011-03-14 00:00:00.000,1
1970-11-30 00:00:00.000,1
2011-03-10 00:00:00.000,1
1989-12-20 04:00:00.000,1
2010-05-18 00:00:00.000,1
1992-08-10 00:00:00.000,1
2010-05-17 00:00:00.000,1
2008-09-15 00:00:00.000,1
1997-04-30 00:00:00.000,1
1985-06-24 00:00:00.000,1
2009-04-24 00:00:00.000,1
2009-04-01 00:00:00.000,1
2006-09-20 00:00:00.000,1
2009-02-05 00:00:00.000,1
1988-12-21 00:00:00.000,1
2009-03-10 00:00:00.000,1
1966-06-28 00:00:00.000,1
2009-03-05 00:00:00.000,1
1975-02-11 00:00:00.000,1
2009-02-27 00:00:00.000,1
2003-09-19 00:00:00.000,1
2009-02-18 00:00:00.000,1
2009-05-04 00:00:00.000,1
2006-09-06 00:00:00.000,1
2009-05-15 00:00:00.000,1
2010-02-22 00:00:00.000,1
2010-05-13 00:00:00.000,1
1984-08-28 00:00:00.000,1
2010-04-28 00:00:00.000,1
2010-03-31 00:00:00.000,1
2010-04-20 00:00:00.000,1
2010-03-16 00:00:00.000,1
1975-01-01 00:00:00.000,1
2008-03-18 00:00:00.000,1
2010-01-19 00:00:00.000,1
2010-01-22 00:00:00.000,1
2001-03-16 00:00:00.000,1
2008-09-11 00:00:00.000,1
1978-05-23 00:00:00.000,1
2009-09-07 00:00:00.000,1
1980-05-06 00:00:00.000,1
2011-05-16 00:00:00.000,1
1991-06-06 00:00:00.000,1
2012-05-10 00:00:00.000,1
2013-04-19 00:00:00.000,1
1984-01-13 00:00:00.000,1
2013-04-12 00:00:00.000,1
2013-04-05 00:00:00.000,1
2013-04-18 00:00:00.000,1
1984-09-20 00:00:00.000,1
1970-09-09 00:00:00.000,1
2004-09-23 00:00:00.000,1
1981-09-11 00:00:00.000,1
2013-03-22 00:00:00.000,1
1980-07-10 00:00:00.000,1
1980-06-30 00:00:00.000,1
2003-06-30 00:00:00.000,1
1988-06-24 00:00:00.000,1
2007-12-05 00:00:00.000,1
1998-09-01 00:00:00.000,1
1988-06-26 00:00:00.000,1
1976-12-01 00:00:00.000,1
2013-04-24 00:00:00.000,1
1998-07-25 00:00:00.000,1
2003-03-28 00:00:00.000,1
1981-11-08 00:00:00.000,1
1996-06-13 00:00:00.000,1
2013-01-13 00:00:00.000,1
2013-05-13 00:00:00.000,1
1989-02-01 00:00:00.000,1
2013-04-25 00:00:00.000,1
1972-02-01 00:00:00.000,1
2013-02-19 00:00:00.000,1
1998-07-27 00:00:00.000,1
1968-05-18 00:00:00.000,1
1977-02-01 00:00:00.000,1
1999-01-31 00:00:00.000,1
1985-04-10 00:00:00.000,1
2012-01-03 00:00:00.000,1
1994-03-03 00:00:00.000,1
1984-04-03 00:00:00.000,1
1992-10-06 00:00:00.000,1
1990-06-01 00:00:00.000,1
2002-03-05 00:00:00.000,1
2004-04-04 00:00:00.000,1
2011-04-29 00:00:00.000,1
1977-01-13 00:00:00.000,1
1971-01-01 00:00:00.000,1
2011-05-23 00:00:00.000,1
2011-05-24 00:00:00.000,1
2011-05-25 00:00:00.000,1
1985-01-02 00:00:00.000,1
1967-04-05 00:00:00.000,1
2009-06-19 00:00:00.000,1
1976-08-03 00:00:00.000,1
1981-01-01 00:00:00.000,1
1998-04-01 00:00:00.000,1
1998-09-29 00:00:00.000,1
2011-07-08 00:00:00.000,1
2010-06-04 00:00:00.000,1
2011-11-22 00:00:00.000,1
2008-12-15 00:00:00.000,1
2010-09-08 00:00:00.000,1
2012-02-27 00:00:00.000,1
1988-04-13 00:00:00.000,1
2007-04-01 00:00:00.000,1
2011-07-07 00:00:00.000,1
2002-07-22 00:00:00.000,1
1990-10-01 00:00:00.000,1
2011-01-18 00:00:00.000,1
1980-07-09 00:00:00.000,1
2005-02-22 00:00:00.000,1
1999-09-30 00:00:00.000,1
2011-08-05 00:00:00.000,1
1995-08-05 00:00:00.000,1
2009-02-16 00:00:00.000,1
2002-08-23 00:00:00.000,1
2005-08-01 00:00:00.000,1
1999-08-06 00:00:00.000,1
1988-01-29 00:00:00.000,1
1994-10-18 00:00:00.000,1
2006-09-26 00:00:00.000,1
2006-11-07 00:00:00.000,1
2004-10-20 00:00:00.000,1
1996-09-05 00:00:00.000,1
1987-06-03 00:00:00.000,1
1999-04-30 00:00:00.000,1
2004-09-02 00:00:00.000,1
1998-07-09 00:00:00.000,1
2006-09-11 00:00:00.000,1
2006-09-05 00:00:00.000,1
2003-11-11 00:00:00.000,1
2001-03-14 00:00:00.000,1
1983-09-01 00:00:00.000,1
2007-02-09 00:00:00.000,1
1999-09-13 00:00:00.000,1
1977-05-04 00:00:00.000,1
2007-05-14 00:00:00.000,1
2007-05-08 00:00:00.000,1
2003-08-29 00:00:00.000,1
2007-04-30 00:00:00.000,1
2007-04-19 00:00:00.000,1
2007-04-13 00:00:00.000,1
2007-04-04 00:00:00.000,1
2005-10-10 00:00:00.000,1
1988-03-03 00:00:00.000,1
2007-04-05 00:00:00.000,1
2007-03-22 00:00:00.000,1
1995-03-31 00:00:00.000,1
2003-12-10 00:00:00.000,1
2006-06-19 00:00:00.000,1
2006-08-29 00:00:00.000,1
2006-08-10 00:00:00.000,1
2007-05-10 00:00:00.000,1
2003-06-11 00:00:00.000,1
1998-08-04 00:00:00.000,1
2003-05-19 00:00:00.000,1
2004-08-20 00:00:00.000,1
1993-06-15 00:00:00.000,1
2001-01-27 00:00:00.000,1
2006-06-06 00:00:00.000,1
2006-05-16 00:00:00.000,1
1968-08-01 00:00:00.000,1
2006-04-29 00:00:00.000,1
2003-07-30 00:00:00.000,1
1980-06-03 00:00:00.000,1
1990-02-13 00:00:00.000,1
1994-12-15 00:00:00.000,1
1991-08-15 00:00:00.000,1
2006-05-15 00:00:00.000,1
1993-06-09 00:00:00.000,1
1997-06-05 00:00:00.000,1
2006-06-13 00:00:00.000,1
2002-05-16 00:00:00.000,1
2004-03-02 00:00:00.000,1
2001-01-12 00:00:00.000,1
1967-01-01 00:00:00.000,1
2000-08-08 00:00:00.000,1
2006-06-15 00:00:00.000,1
1991-07-30 00:00:00.000,1
2006-06-24 00:00:00.000,1
2005-06-30 00:00:00.000,1
1974-09-16 00:00:00.000,1
2006-06-14 00:00:00.000,1
1971-05-01 00:00:00.000,1
1995-08-17 00:00:00.000,1
2006-06-07 00:00:00.000,1
2006-05-31 00:00:00.000,1
2003-04-09 00:00:00.000,1
2004-01-12 00:00:00.000,1
2009-02-09 00:00:00.000,1
2008-03-27 00:00:00.000,1
1992-09-01 00:00:00.000,1
2008-06-11 00:00:00.000,1
2008-05-24 00:00:00.000,1
1996-05-22 00:00:00.000,1
1992-03-19 00:00:00.000,1
2008-05-06 00:00:00.000,1
1999-04-21 00:00:00.000,1
2008-04-23 00:00:00.000,1
1999-07-15 00:00:00.000,1
2008-04-16 00:00:00.000,1
2008-04-09 00:00:00.000,1
1995-01-15 00:00:00.000,1
2008-04-12 00:00:00.000,1
2008-03-25 00:00:00.000,1
2006-11-16 00:00:00.000,1
2008-02-05 00:00:00.000,1
2006-09-08 00:00:00.000,1
1991-01-01 00:00:00.000,1
2009-01-13 00:00:00.000,1
2003-12-28 00:00:00.000,1
2009-02-06 00:00:00.000,1
2007-11-06 00:00:00.000,1
2009-01-27 00:00:00.000,1
1987-05-11 00:00:00.000,1
1980-04-15 00:00:00.000,1
2004-12-07 00:00:00.000,1
1984-03-15 00:00:00.000,1
2008-11-24 00:00:00.000,1
2002-11-09 00:00:00.000,1
1996-07-01 00:00:00.000,1
1976-05-03 00:00:00.000,1
1991-10-25 00:00:00.000,1
2008-08-22 00:00:00.000,1
2008-04-04 00:00:00.000,1
2006-01-26 00:00:00.000,1
2006-05-01 00:00:00.000,1
2008-03-13 00:00:00.000,1
1992-08-26 00:00:00.000,1
2002-11-05 00:00:00.000,1
1973-01-30 00:00:00.000,1
2007-07-04 00:00:00.000,1
2007-09-10 00:00:00.000,1
2007-08-21 00:00:00.000,1
2007-06-28 00:00:00.000,1
2000-09-28 00:00:00.000,1
2004-11-12 00:00:00.000,1
1996-10-22 00:00:00.000,1
1970-04-30 00:00:00.000,1
2006-08-08 00:00:00.000,1
2004-08-05 00:00:00.000,1
2006-05-11 00:00:00.000,1
2022-04-20 03:00:02.000,1
2006-11-06 00:00:00.000,1
2007-10-31 00:00:00.000,1
1979-06-21 00:00:00.000,1
2002-02-26 00:00:00.000,1
2002-08-30 00:00:00.000,1
2008-03-19 00:00:00.000,1
2015-01-01 00:00:01.000,1
2005-11-18 00:00:00.000,1
1993-07-01 00:00:00.000,1
2023-08-20 04:00:00.000,1
2000-04-13 00:00:00.000,1
2007-11-15 00:00:00.000,1
1969-06-01 00:00:00.000,1
2008-02-08 00:00:00.000,1
1977-05-11 00:00:00.000,1
1969-09-29 00:00:00.000,1
2007-12-03 00:00:00.000,1
2007-11-26 00:00:00.000,1
2024-10-01 00:00:00.000,1
