OutbreakIdRecord,count
12193594.0,2
12173645.0,2
12178658.0,2
12184751.0,2
12196629.0,2
12164418.0,2
12872639.0,2
12888852.0,2
12904127.0,2
59284540.0,2
258351.0,2
59304234.0,2
59297941.0,2
59318361.0,2
59360019.0,2
255988.0,2
258356.0,2
59326314.0,2
59294204.0,2
59283128.0,2
258963.0,2
59223910.0,2
59202843.0,2
59185775.0,2
256144.0,2
59172814.0,2
59157974.0,2
59174147.0,2
59139977.0,2
59126564.0,2
59320080.0,2
59402796.0,2
259350.0,2
59389505.0,2
60180569.0,2
60163337.0,2
688445.0,2
60102362.0,2
59711021.0,2
255759.0,2
686996.0,2
686995.0,2
59495754.0,2
258301.0,2
59418940.0,2
687000.0,2
259348.0,2
259349.0,2
258254.0,2
687002.0,2
687001.0,2
255663.0,2
59373304.0,2
59105838.0,2
59126202.0,2
59112712.0,2
258904.0,2
13389161.0,2
13375379.0,2
686993.0,2
14116234.0,2
13232712.0,2
13150561.0,2
258862.0,2
13055511.0,2
13047182.0,2
13019137.0,2
13021226.0,2
13017808.0,2
12976901.0,2
12973016.0,2
12956750.0,2
12954319.0,2
12936002.0,2
12923048.0,2
12918376.0,2
13476117.0,2
13467361.0,2
59057769.0,2
13492847.0,2
259352.0,2
59002280.0,2
58994605.0,2
258520.0,2
258523.0,2
687004.0,2
58700538.0,2
60421722.0,2
58727331.0,2
60420531.0,2
258703.0,2
58335595.0,2
687659.0,2
58171568.0,2
58122734.0,2
58077080.0,2
57755362.0,2
258702.0,2
57532205.0,2
11378600.0,2
11354405.0,2
11349479.0,2
738113.0,2
10045471.0,2
10061947.0,2
10044588.0,2
738100.0,2
10060559.0,2
10047542.0,2
10062593.0,2
10072561.0,2
10152098.0,2
10043059.0,2
10086278.0,2
10041963.0,2
10036567.0,2
10027198.0,2
738108.0,2
738120.0,2
10039052.0,2
10026849.0,2
10051614.0,2
10041975.0,2
10067325.0,2
741223.0,2
714042.0,2
10155346.0,2
707569.0,2
10088835.0,2
10087460.0,2
10095094.0,2
10080557.0,2
10085440.0,2
10103079.0,2
10081293.0,2
10078713.0,2
10073489.0,2
10079536.0,2
706680.0,2
10058832.0,2
709162.0,2
10066772.0,2
10097147.0,2
891560.0,2
10077246.0,2
10061495.0,2
735860.0,2
10026836.0,2
10060627.0,2
10018357.0,2
10046878.0,2
10015319.0,2
9979608.0,2
800023.0,2
9999090.0,2
9988945.0,2
10058524.0,2
9971499.0,2
10009604.0,2
10006729.0,2
9980313.0,2
10012772.0,2
9999169.0,2
9979646.0,2
764911.0,2
9964816.0,2
891565.0,2
9998761.0,2
10021045.0,2
10024920.0,2
10004342.0,2
10044526.0,2
800040.0,2
10042054.0,2
10039531.0,2
741216.0,2
10032105.0,2
10026864.0,2
10006352.0,2
10018419.0,2
775961.0,2
10020505.0,2
10009624.0,2
10004312.0,2
10006854.0,2
8889465.0,2
10004383.0,2
10009158.0,2
745612.0,2
10023869.0,2
10046868.0,2
10014279.0,2
10097959.0,2
10104504.0,2
11334921.0,2
259998.0,2
11128183.0,2
259904.0,2
260052.0,2
687680.0,2
259928.0,2
11063620.0,2
11125835.0,2
11016260.0,2
260048.0,2
11045679.0,2
10090500.0,2
10832623.0,2
10804335.0,2
260865.0,2
10824339.0,2
10768599.0,2
10807312.0,2
10766572.0,2
10731930.0,2
10699622.0,2
11127865.0,2
11175924.0,2
11184892.0,2
11183503.0,2
11323596.0,2
11328072.0,2
11408597.0,2
11289782.0,2
11295797.0,2
11408591.0,2
11284580.0,2
259699.0,2
11264463.0,2
11238563.0,2
11263216.0,2
11257709.0,2
11273740.0,2
11201985.0,2
11224746.0,2
11209975.0,2
11203962.0,2
11190062.0,2
11210079.0,2
10688000.0,2
261165.0,2
688302.0,2
687829.0,2
10402442.0,2
10252606.0,2
10212410.0,2
10176893.0,2
10164128.0,2
698816.0,2
10165607.0,2
10149810.0,2
698852.0,2
10124860.0,2
10119931.0,2
10130091.0,2
10123220.0,2
10139278.0,2
10128336.0,2
705470.0,2
10117544.0,2
10295495.0,2
10117565.0,2
262484.0,2
10590651.0,2
10655438.0,2
10595339.0,2
10668755.0,2
10641877.0,2
10654308.0,2
10660252.0,2
832832.0,2
10656603.0,2
10631759.0,2
261783.0,2
687764.0,2
262206.0,2
262352.0,2
262395.0,2
262199.0,2
10631616.0,2
10631715.0,2
10625451.0,2
10621027.0,2
10612116.0,2
10634077.0,2
8879898.0,2
9090117.0,2
60178578.0,2
1498328.0,2
4369548.0,2
1513445.0,2
4500127.0,2
1513442.0,2
3033835.0,2
6428423.0,2
6394168.0,2
6408384.0,2
4422126.0,2
3002952.0,2
3019671.0,2
3019661.0,2
3012217.0,2
3019662.0,2
1513449.0,2
6432164.0,2
3064871.0,2
4539299.0,2
1484036.0,2
6518790.0,2
6529028.0,2
1401060.0,2
6525777.0,2
4274462.0,2
6525804.0,2
1412905.0,2
6502213.0,2
1442147.0,2
1538788.0,2
1521594.0,2
1497971.0,2
1498317.0,2
6472986.0,2
1513428.0,2
6313562.0,2
1564257.0,2
1362834.0,2
1589486.0,2
4485854.0,2
6245250.0,2
1624511.0,2
6229005.0,2
1639394.0,2
4514608.0,2
2987007.0,2
6226841.0,2
6202569.0,2
2975470.0,2
6198336.0,2
6189040.0,2
2007168.0,2
2987087.0,2
4489841.0,2
6231924.0,2
1606798.0,2
4495099.0,2
6235240.0,2
1564330.0,2
1528725.0,2
1547779.0,2
1529294.0,2
1547163.0,2
6282577.0,2
6313564.0,2
1586313.0,2
1564305.0,2
4506422.0,2
6265657.0,2
6254322.0,2
3040774.0,2
1582478.0,2
6248160.0,2
6610055.0,2
4249030.0,2
3033840.0,2
4008812.0,2
4008808.0,2
1070061.0,2
7853587.0,2
7853369.0,2
7837394.0,2
7279180.0,2
4022657.0,2
7296618.0,2
4013421.0,2
7264850.0,2
7287439.0,2
7295499.0,2
7272871.0,2
3019618.0,2
1059836.0,2
7837364.0,2
7853375.0,2
1107036.0,2
3997385.0,2
998942.0,2
7869250.0,2
3752030.0,2
3781566.0,2
3770995.0,2
1520011.0,2
3770994.0,2
3033842.0,2
7863323.0,2
7853336.0,2
3851978.0,2
7845719.0,2
3900411.0,2
3975559.0,2
3993984.0,2
3033837.0,2
3056967.0,2
1368317.0,2
4594663.0,2
7139593.0,2
4175032.0,2
1296758.0,2
1327238.0,2
1351754.0,2
1351209.0,2
257821.0,2
4190573.0,2
6582622.0,2
3019144.0,2
1350847.0,2
6564335.0,2
6575649.0,2
3019627.0,2
6530324.0,2
7166539.0,2
4070591.0,2
4022685.0,2
7264816.0,2
7221910.0,2
7242593.0,2
1190582.0,2
1251071.0,2
1249743.0,2
7199674.0,2
7209001.0,2
4070634.0,2
4135289.0,2
4080488.0,2
1287489.0,2
7196557.0,2
7196556.0,2
4070590.0,2
4080424.0,2
6194416.0,2
6190228.0,2
6183583.0,2
2592869.0,2
4661878.0,2
4553749.0,2
4668500.0,2
4650474.0,2
2624679.0,2
2905829.0,2
4634324.0,2
3033843.0,2
2905769.0,2
4657518.0,2
4640963.0,2
2616505.0,2
4567520.0,2
2632591.0,2
2910783.0,2
2608915.0,2
4720890.0,2
2894169.0,2
4743801.0,2
2591390.0,2
5079378.0,2
5074070.0,2
2600215.0,2
5066314.0,2
4991818.0,2
5080060.0,2
4539314.0,2
2607918.0,2
5032422.0,2
4528554.0,2
2591246.0,2
4560799.0,2
2609655.0,2
4765496.0,2
4624636.0,2
4630307.0,2
6174062.0,2
4576529.0,2
2647253.0,2
4590243.0,2
4559888.0,2
2667101.0,2
4594670.0,2
4600996.0,2
4600997.0,2
4590241.0,2
2640825.0,2
4581242.0,2
2678515.0,2
4613229.0,2
4590240.0,2
4597140.0,2
4585583.0,2
4590227.0,2
4602672.0,2
4621303.0,2
4568460.0,2
2880640.0,2
4630309.0,2
4628748.0,2
4556280.0,2
4630308.0,2
2813800.0,2
4628236.0,2
2794595.0,2
4613232.0,2
4590232.0,2
4613234.0,2
2617132.0,2
2765623.0,2
4607767.0,2
4642684.0,2
2604071.0,2
2561512.0,2
5204005.0,2
4489154.0,2
6087955.0,2
6137599.0,2
2427962.0,2
5924793.0,2
2971238.0,2
2509266.0,2
5847253.0,2
4553751.0,2
5518579.0,2
5444823.0,2
5359741.0,2
4520199.0,2
2494982.0,2
5349005.0,2
2971237.0,2
4514585.0,2
2421774.0,2
4545941.0,2
6020108.0,2
2119388.0,2
6162183.0,2
4531731.0,2
2129648.0,2
2171479.0,2
6178131.0,2
6145692.0,2
4553750.0,2
6135310.0,2
6117166.0,2
6143890.0,2
6143837.0,2
2420960.0,2
6099786.0,2
6055986.0,2
2509255.0,2
2509263.0,2
2494973.0,2
5350289.0,2
5239583.0,2
2536020.0,2
2958430.0,2
2551251.0,2
2929071.0,2
2561515.0,2
5221235.0,2
5202570.0,2
4545947.0,2
2946157.0,2
5221776.0,2
2562626.0,2
5194207.0,2
2592870.0,2
4597129.0,2
2980019.0,2
2549618.0,2
5314743.0,2
2509256.0,2
2549619.0,2
2498693.0,2
4537236.0,2
5321870.0,2
2515882.0,2
3132935.0,2
5297465.0,2
2559577.0,2
5301016.0,2
2958429.0,2
2549613.0,2
5318667.0,2
2509267.0,2
5317932.0,2
3750221.0,2
1270645.0,2
1072842.0,2
8077795.0,2
1025252.0,2
8029239.0,2
8037974.0,2
909372.0,2
917060.0,2
8029871.0,2
8073963.0,2
8021550.0,2
8030716.0,2
3160354.0,2
3056970.0,2
3075404.0,2
3062361.0,2
8010429.0,2
3062354.0,2
3132931.0,2
8042414.0,2
8051460.0,2
3146808.0,2
8059733.0,2
3078106.0,2
3172091.0,2
8061435.0,2
8081568.0,2
8065203.0,2
8043749.0,2
3062355.0,2
8048037.0,2
8040950.0,2
8034557.0,2
8052029.0,2
900700.0,2
8059731.0,2
8029966.0,2
8029960.0,2
3081807.0,2
938930.0,2
3066009.0,2
3696839.0,2
8007635.0,2
8004404.0,2
3488105.0,2
3073282.0,2
920939.0,2
7983600.0,2
7995862.0,2
3602312.0,2
3040862.0,2
3084354.0,2
3626486.0,2
3605398.0,2
3053917.0,2
7999509.0,2
928135.0,2
7992301.0,2
916986.0,2
7999540.0,2
8065201.0,2
3062356.0,2
8000258.0,2
8006312.0,2
909382.0,2
3237923.0,2
8004091.0,2
8022210.0,2
919240.0,2
3088452.0,2
917222.0,2
917881.0,2
3136520.0,2
3066033.0,2
7882928.0,2
3147666.0,2
3106021.0,2
3097317.0,2
3104541.0,2
3081808.0,2
8476499.0,2
902162.0,2
3124441.0,2
3119371.0,2
3148656.0,2
8437124.0,2
3088482.0,2
8435285.0,2
3145556.0,2
3113124.0,2
8233152.0,2
3119383.0,2
8489360.0,2
8507897.0,2
8706741.0,2
3099585.0,2
3099582.0,2
3101534.0,2
3109442.0,2
8765585.0,2
3104484.0,2
3090238.0,2
8507939.0,2
8555024.0,2
8544479.0,2
3104573.0,2
3099587.0,2
8534641.0,2
3104572.0,2
3115847.0,2
8151117.0,2
8154280.0,2
3081797.0,2
8088682.0,2
8667530.0,2
3137041.0,2
3134739.0,2
3135367.0,2
8096052.0,2
3148819.0,2
8094672.0,2
3066010.0,2
8082722.0,2
8056414.0,2
3136007.0,2
8080085.0,2
8078676.0,2
8102575.0,2
8099064.0,2
8134172.0,2
8109839.0,2
3110030.0,2
8121860.0,2
901436.0,2
8108910.0,2
8109837.0,2
3077724.0,2
3122250.0,2
8087232.0,2
3129820.0,2
3088462.0,2
3088453.0,2
8093284.0,2
3140384.0,2
8090806.0,2
3624996.0,2
2651563.0,2
3696799.0,2
3668428.0,2
3708521.0,2
1009404.0,2
7861048.0,2
3056971.0,2
961221.0,2
7878017.0,2
3033832.0,2
7880721.0,2
3750219.0,2
3113123.0,2
3658523.0,2
3707479.0,2
3033830.0,2
8101043.0,2
3036619.0,2
7842395.0,2
3065964.0,2
3716760.0,2
974582.0,2
3701124.0,2
3724040.0,2
7862828.0,2
7845728.0,2
3658524.0,2
7845717.0,2
3040787.0,2
7863325.0,2
7865289.0,2
3033810.0,2
7884302.0,2
7885636.0,2
3752026.0,2
3653668.0,2
962036.0,2
7863314.0,2
3132930.0,2
7995845.0,2
7880229.0,2
967764.0,2
3040861.0,2
7868705.0,2
7846413.0,2
3705993.0,2
7994626.0,2
973695.0,2
1037832.0,2
3696800.0,2
2918218.0,1
701225.0,1
12900622.0,1
11312809.0,1
687113.0,1
11794939.0,1
59305730.0,1
59329204.0,1
701224.0,1
12755089.0,1
59276891.0,1
59358555.0,1
59380915.0,1
3679394.0,1
11271563.0,1
701230.0,1
59360739.0,1
701238.0,1
59316108.0,1
701236.0,1
12222967.0,1
257981.0,1
59444157.0,1
3066012.0,1
687865.0,1
12633793.0,1
3158522.0,1
12572351.0,1
12614640.0,1
11331615.0,1
11339401.0,1
12633246.0,1
701221.0,1
701220.0,1
701213.0,1
59293966.0,1
3134736.0,1
12547932.0,1
12652181.0,1
12871244.0,1
11303947.0,1
12609890.0,1
11293592.0,1
3081816.0,1
4531732.0,1
12754894.0,1
12613363.0,1
12848352.0,1
3129821.0,1
701239.0,1
4566877.0,1
701233.0,1
3993976.0,1
59292333.0,1
11324523.0,1
687132.0,1
11313558.0,1
259719.0,1
12877088.0,1
59427177.0,1
701123.0,1
59393087.0,1
687122.0,1
687119.0,1
2640972.0,1
259926.0,1
3104056.0,1
701129.0,1
11063113.0,1
4577954.0,1
257989.0,1
701130.0,1
12771680.0,1
701124.0,1
4586255.0,1
4561970.0,1
12754170.0,1
3065961.0,1
2765636.0,1
4576541.0,1
687153.0,1
2949140.0,1
10881007.0,1
12813825.0,1
4577287.0,1
10977659.0,1
10944034.0,1
59961550.0,1
687859.0,1
10872579.0,1
59916690.0,1
4613228.0,1
256138.0,1
10950059.0,1
687508.0,1
688524.0,1
701125.0,1
3099650.0,1
688356.0,1
2649622.0,1
59988854.0,1
258075.0,1
11111532.0,1
11148979.0,1
701235.0,1
3861004.0,1
3019621.0,1
11196666.0,1
3019351.0,1
259720.0,1
3128134.0,1
688506.0,1
701237.0,1
3685150.0,1
687116.0,1
4558024.0,1
11413781.0,1
688478.0,1
11347137.0,1
11229020.0,1
12643609.0,1
701234.0,1
701226.0,1
688507.0,1
3118293.0,1
59404145.0,1
3861006.0,1
701245.0,1
701122.0,1
11366101.0,1
3853608.0,1
687584.0,1
701247.0,1
687005.0,1
3110913.0,1
11162134.0,1
11154369.0,1
701246.0,1
4551705.0,1
11187246.0,1
687120.0,1
259717.0,1
4551702.0,1
778416.0,1
12896615.0,1
11425607.0,1
3075373.0,1
12286736.0,1
12177752.0,1
686992.0,1
3234077.0,1
13428610.0,1
3233607.0,1
58169323.0,1
701178.0,1
3653081.0,1
4514606.0,1
12256940.0,1
13154644.0,1
12254889.0,1
12169328.0,1
12255033.0,1
13168174.0,1
688443.0,1
701169.0,1
687403.0,1
256139.0,1
701217.0,1
12169334.0,1
12101821.0,1
13031218.0,1
12147624.0,1
12139554.0,1
3186201.0,1
701196.0,1
12275834.0,1
4481902.0,1
701173.0,1
12176927.0,1
687906.0,1
3208169.0,1
12157017.0,1
687401.0,1
701177.0,1
12285524.0,1
687496.0,1
3081805.0,1
57709851.0,1
4289006.0,1
778420.0,1
29561064.0,1
256178.0,1
12201736.0,1
687006.0,1
3013805.0,1
256176.0,1
3072220.0,1
687873.0,1
12233187.0,1
12223622.0,1
12204955.0,1
12231466.0,1
4289008.0,1
12213691.0,1
701181.0,1
13396966.0,1
687007.0,1
4321485.0,1
12217380.0,1
12201241.0,1
13269698.0,1
12180519.0,1
12177897.0,1
12187052.0,1
4450004.0,1
12205471.0,1
57655367.0,1
701175.0,1
701184.0,1
13309868.0,1
12206056.0,1
4369520.0,1
687402.0,1
701111.0,1
701159.0,1
32369699.0,1
32062722.0,1
4190628.0,1
701172.0,1
701110.0,1
12973376.0,1
687882.0,1
701218.0,1
59118932.0,1
701149.0,1
3178175.0,1
701206.0,1
11662577.0,1
3002999.0,1
701199.0,1
11645244.0,1
687112.0,1
4500136.0,1
701158.0,1
701170.0,1
701195.0,1
12495556.0,1
4501780.0,1
701219.0,1
12660309.0,1
4537235.0,1
59172610.0,1
59214069.0,1
3033838.0,1
12528750.0,1
259570.0,1
259572.0,1
701112.0,1
3019617.0,1
701186.0,1
701207.0,1
701214.0,1
12543582.0,1
701182.0,1
701211.0,1
59207607.0,1
3135295.0,1
12529266.0,1
12444918.0,1
12428255.0,1
701168.0,1
12441014.0,1
701198.0,1
12993532.0,1
687881.0,1
701187.0,1
701183.0,1
12180544.0,1
12794113.0,1
12280068.0,1
58936446.0,1
12300497.0,1
259386.0,1
58866729.0,1
12132188.0,1
3653074.0,1
13031200.0,1
3178187.0,1
12145686.0,1
13004285.0,1
59040206.0,1
59005520.0,1
3044622.0,1
59084710.0,1
60421699.0,1
12426365.0,1
4494014.0,1
256271.0,1
12970727.0,1
256020.0,1
3040764.0,1
12328055.0,1
3002989.0,1
3066027.0,1
12974370.0,1
12126631.0,1
12972265.0,1
701174.0,1
12107628.0,1
12208374.0,1
8891687.0,1
4586336.0,1
9084601.0,1
9110749.0,1
9200442.0,1
9110307.0,1
949545.0,1
7882037.0,1
954098.0,1
9129542.0,1
7864952.0,1
818461.0,1
959487.0,1
831965.0,1
7846423.0,1
959299.0,1
973612.0,1
9143384.0,1
820894.0,1
7862199.0,1
973620.0,1
9145891.0,1
9156171.0,1
9153784.0,1
829497.0,1
9197607.0,1
974576.0,1
9205788.0,1
9179369.0,1
808742.0,1
7870463.0,1
9078626.0,1
795027.0,1
9078246.0,1
919812.0,1
928143.0,1
826184.0,1
829296.0,1
831963.0,1
928141.0,1
9057531.0,1
831967.0,1
826182.0,1
926700.0,1
9063899.0,1
9060337.0,1
928203.0,1
8013741.0,1
929397.0,1
9061679.0,1
946491.0,1
938852.0,1
926678.0,1
928569.0,1
7869511.0,1
946470.0,1
829482.0,1
9087641.0,1
3235232.0,1
7993844.0,1
949543.0,1
810054.0,1
9207615.0,1
9197690.0,1
808726.0,1
9576554.0,1
808675.0,1
814348.0,1
9587930.0,1
9593582.0,1
9605079.0,1
8001097.0,1
808704.0,1
808716.0,1
1012645.0,1
808750.0,1
1040355.0,1
814352.0,1
1040947.0,1
808665.0,1
9694132.0,1
818099.0,1
808651.0,1
1040927.0,1
808662.0,1
1064572.0,1
808656.0,1
808684.0,1
808744.0,1
9803757.0,1
800027.0,1
1051613.0,1
9578016.0,1
9587528.0,1
9577054.0,1
810045.0,1
9228626.0,1
9539455.0,1
808045.0,1
810056.0,1
9262026.0,1
808640.0,1
987710.0,1
808756.0,1
808653.0,1
985035.0,1
808729.0,1
987714.0,1
9408555.0,1
9605786.0,1
9416105.0,1
9433962.0,1
808724.0,1
7879335.0,1
7855172.0,1
9481513.0,1
9481571.0,1
814350.0,1
9579184.0,1
808658.0,1
985019.0,1
9575745.0,1
8035710.0,1
8004395.0,1
9052417.0,1
8097914.0,1
8987012.0,1
874820.0,1
8998084.0,1
8986996.0,1
9058439.0,1
9063966.0,1
8981655.0,1
862586.0,1
900785.0,1
854840.0,1
893599.0,1
900642.0,1
8161773.0,1
8151116.0,1
9004737.0,1
8143290.0,1
8315773.0,1
9002957.0,1
8134173.0,1
843124.0,1
9020441.0,1
9006460.0,1
8107262.0,1
9020575.0,1
9003303.0,1
843121.0,1
8107877.0,1
9020511.0,1
8473283.0,1
862613.0,1
8939485.0,1
895248.0,1
9342012.0,1
8866196.0,1
8889487.0,1
907351.0,1
883851.0,1
8905889.0,1
9043397.0,1
8939481.0,1
8878549.0,1
8886724.0,1
8937349.0,1
899957.0,1
8478133.0,1
893509.0,1
8544385.0,1
884134.0,1
8965812.0,1
8498178.0,1
9020785.0,1
9020477.0,1
893590.0,1
8478095.0,1
900779.0,1
909062.0,1
875877.0,1
9020463.0,1
8096046.0,1
926083.0,1
843117.0,1
874823.0,1
829298.0,1
909045.0,1
912845.0,1
829293.0,1
917071.0,1
9029378.0,1
8011992.0,1
8034534.0,1
901992.0,1
909787.0,1
8042601.0,1
907971.0,1
9041093.0,1
9056346.0,1
854955.0,1
7882927.0,1
829316.0,1
826180.0,1
919492.0,1
8045969.0,1
9049850.0,1
9047490.0,1
7882880.0,1
820916.0,1
9064157.0,1
9056862.0,1
9065440.0,1
8023066.0,1
916987.0,1
843114.0,1
9021038.0,1
900635.0,1
900783.0,1
900781.0,1
9010052.0,1
8078675.0,1
8071131.0,1
900633.0,1
8068689.0,1
893601.0,1
8073709.0,1
8072160.0,1
9020740.0,1
907980.0,1
9034085.0,1
9026498.0,1
843586.0,1
901102.0,1
9052010.0,1
8054413.0,1
9030084.0,1
900640.0,1
8041734.0,1
9026471.0,1
928689.0,1
907974.0,1
1060202.0,1
1064551.0,1
4586252.0,1
10044556.0,1
10047653.0,1
738105.0,1
2578736.0,1
722460.0,1
5892398.0,1
722739.0,1
722741.0,1
10056945.0,1
714622.0,1
714029.0,1
4994298.0,1
4987883.0,1
10074161.0,1
4986133.0,1
10068133.0,1
10072209.0,1
825857.0,1
2649625.0,1
10081940.0,1
10092809.0,1
10077709.0,1
10077232.0,1
10083175.0,1
707571.0,1
4670475.0,1
10105735.0,1
707601.0,1
738073.0,1
10047087.0,1
7252772.0,1
5188009.0,1
10041972.0,1
10122385.0,1
10014264.0,1
5924798.0,1
9997613.0,1
776000.0,1
775997.0,1
10015329.0,1
738083.0,1
738088.0,1
738168.0,1
10014367.0,1
5357919.0,1
738097.0,1
5305607.0,1
771765.0,1
5357921.0,1
10062594.0,1
738142.0,1
738137.0,1
738102.0,1
10043969.0,1
10160545.0,1
10032503.0,1
10039550.0,1
8886750.0,1
738086.0,1
4650471.0,1
10321698.0,1
10144533.0,1
10098295.0,1
10738509.0,1
4619071.0,1
4630314.0,1
2640970.0,1
4598067.0,1
2631446.0,1
4598069.0,1
10633298.0,1
4598068.0,1
10675924.0,1
10675676.0,1
4612945.0,1
4591093.0,1
10671196.0,1
4579526.0,1
10661195.0,1
687319.0,1
10720320.0,1
4586254.0,1
261264.0,1
257204.0,1
10712415.0,1
260676.0,1
257202.0,1
687404.0,1
687615.0,1
10758973.0,1
4630342.0,1
262579.0,1
10524317.0,1
10142928.0,1
4650472.0,1
825854.0,1
10101574.0,1
4650473.0,1
4624637.0,1
10114229.0,1
4624620.0,1
4624635.0,1
10130141.0,1
698847.0,1
10136709.0,1
4630310.0,1
10165862.0,1
4613233.0,1
5025393.0,1
10163126.0,1
4586331.0,1
687832.0,1
10163651.0,1
687382.0,1
10166125.0,1
4634338.0,1
687381.0,1
10266360.0,1
687828.0,1
4605428.0,1
786179.0,1
2483120.0,1
10023797.0,1
9851410.0,1
788243.0,1
6523608.0,1
9790260.0,1
9784829.0,1
800078.0,1
9787306.0,1
9973705.0,1
9784847.0,1
1405676.0,1
790062.0,1
9812386.0,1
9833383.0,1
1434889.0,1
9906793.0,1
9815842.0,1
6480000.0,1
6474317.0,1
9850505.0,1
790441.0,1
9828569.0,1
9850185.0,1
9833235.0,1
800045.0,1
6428673.0,1
1505737.0,1
778710.0,1
6464538.0,1
6538308.0,1
1351207.0,1
800066.0,1
900768.0,1
9758156.0,1
1104548.0,1
795033.0,1
795050.0,1
7195910.0,1
7195895.0,1
795046.0,1
1252415.0,1
9828507.0,1
795041.0,1
790477.0,1
790479.0,1
7188964.0,1
6596420.0,1
9779981.0,1
9760458.0,1
800021.0,1
7167351.0,1
1287487.0,1
7161005.0,1
1292784.0,1
807102.0,1
797773.0,1
9800522.0,1
9780150.0,1
818684.0,1
776089.0,1
9840674.0,1
9994284.0,1
6428691.0,1
777222.0,1
6245116.0,1
776093.0,1
776048.0,1
9925205.0,1
6242805.0,1
9960924.0,1
777220.0,1
6261499.0,1
9985438.0,1
6226843.0,1
9979481.0,1
6207129.0,1
6242806.0,1
6204221.0,1
6242815.0,1
6200622.0,1
6200636.0,1
2055221.0,1
808016.0,1
9971351.0,1
771737.0,1
6164123.0,1
9987051.0,1
10047799.0,1
9992449.0,1
6094342.0,1
9925391.0,1
6237797.0,1
9942973.0,1
6413287.0,1
6432169.0,1
800051.0,1
6417409.0,1
776082.0,1
9855172.0,1
6408029.0,1
9851361.0,1
6408028.0,1
9941820.0,1
9868331.0,1
6417408.0,1
6397559.0,1
6397192.0,1
9938467.0,1
6390790.0,1
776046.0,1
6299811.0,1
6290434.0,1
9941418.0,1
786186.0,1
6267940.0,1
776091.0,1
9939338.0,1
776063.0,1
6252103.0,1
6254888.0,1
5199049.0,1
